MD,m_Sigma,m_Lambda,m_Phi,m_G
695.409581979612,1898.5341937798862,11043.661121375217,3.098645363052426E+9,1.7545940136176786E+16
568.3341912185639,4816.624771891376,1257.4789614924623,1461.3896474516555,3.7372420010318984E+16
131.035736862717,148472.60143900884,135489.67926936707,1.1249778866678453E+10,1.711511107704419E+16
160.3908702559342,5357.208518906595,3788.8534241940006,4.2143222305476114E+7,2.7714516681119976E+16
654.4328261470096,1.456301982606008E+8,2.1975092524280208E+8,66945.86394051541,3.3439200940979125E+15
947.2496589352296,143332.03223387653,111089.7214031603,2.0958743892955554E+6,1.8162119989319424E+16
1183.3078823303351,2.5847797964521507E+6,6.755730044918517E+6,7302.170695174537,5.006719530465256E+15
147.86042864050836,167433.72699543362,107029.6641592464,1.65062822999833E+7,1.558335788130718E+16
123.7544478205353,400.11926717765414,324.66385316094295,250.16266442069,2.312705627106769E+16
489.89547550534724,1.9975797770829584E+7,2.6322884290408317E+7,16041.023197566787,4.4736085442722915E+15
395.8609036951765,4.992460850919302E+6,8.107734826075485E+6,6412.2371076889185,4.716563873999963E+15
234.06695126318075,507.42028460167114,531.5935248894825,5.351067769304242E+8,3.993275132660611E+16
617.3136041590185,3835.8366640090903,8440.588720678736,205.73313658109734,1.2492818069418288E+16
266.0110713609346,3.0690359041911783E+6,1.7719163437486973E+7,2.0176467409614702E+15,7.651013706920078E+15
438.2162493668774,4007.0576569260174,149654.0734119068,2.1679976251753708E+12,7.437658270432636E+15
101.17938186362069,2.5260341485243894E+7,2.02772906989836E+7,1.0179505352901867E+8,6.103329572918506E+15
1027.1945523500553,5589.362437009802,12930.406673411308,7209.020543360179,1.4446292112017264E+16
102.32350043213451,1.6745217200810423E+8,7.580634189324102E+7,43282.92355686012,4.299071609142261E+15
127.17880289671746,108.57815752239658,451.9068703756027,5.58681741301575E+8,2.3442940796111212E+16
884.9037199363405,255628.66835290656,1.7426996785357967E+6,8.236883242278561E+7,6.406971613797273E+15
588.1834877626699,365.8611334760047,6317.437167719838,8.323413364460774E+11,1.6450827813221352E+16
473.2313246660645,5.642409380658977E+8,1.0597356075316982E+9,6.4484238118609875E+7,3.016826575377484E+15
145.4355966433396,459.77769435309153,546.4071114241891,4.36734828144203E+6,2.8815981827676636E+16
928.2441658890751,748.2215793701172,25375.06390141664,6.16680180298E+14,1.4805536182553654E+16
366.2666861278514,12118.895747648294,22451.515623705858,16086.05065751366,1.2355336522572424E+16
201.13007193906455,647970.4737765401,2.3611271089239363E+6,103.85075686331342,3.3289713499517565E+15
553.470546128124,308.4913719550377,614.9859261353462,11872.82981812758,2.3228724475651016E+16
573.1391915840717,156818.65903835648,259560.92057822956,12146.498360728026,9.085102622166934E+15
351.0891491058761,1.4967019021743457E+6,1.6376173563169925E+6,334012.18188988935,8.117456737138394E+15
214.22892152686433,3.5377601272661113E+6,2.670525621373665E+6,10301.47483552901,6.746051879424015E+15
597.8623289516031,1.8572932814004037E+6,9.054687114269186E+6,1735.1483140869043,3.2559977304122455E+15
834.8277402897611,6773.510676283197,21744.70269003715,3.055091094524777E+15,3.500725997550432E+16
292.49788019573214,5.50046173995428E+7,4.355911380698856E+8,3.108804324923807E+13,3.4479435058298735E+15
233.7448224440903,91939.22953822835,86844.31380872673,251073.92599511304,1.284299828820791E+16
738.030665518287,101209.50062896458,132980.38289835135,1056.567430679449,1.033418395370461E+16
465.244063555102,4464.263383939773,28086.695807815453,1.7746305296721606E+9,1.3368438438437654E+16
169.34616437280988,1.7660415740601867E+8,1.9581442847972512E+8,4.630427339279049E+7,3.960008941829853E+15
508.6296355091273,7550.795967156966,14174.024324166794,7.696629522320334E+6,1.814130635607971E+16
133.5769352232962,4389.909702144232,606.7309595251562,2245.870103644433,4.17194096819884E+16
664.0486542640547,909.650297123038,29775.262562011005,7.350539780831803E+11,1.042113619094827E+16
164.37083904954824,543.2695138647545,4599.505507333623,2.6309906775212976E+16,2.7387143541476212E+16
560.663399865535,6717.028151648632,33072.50008674795,571069.7742121937,1.0416601686619778E+16
1163.6017683999346,1.9484342405683794E+6,4.169136680110671E+7,1.0735151700217858E+12,4.004466692304073E+15
270.97347066061013,174064.66281606123,8.362823146509773E+6,3.611533122078199E+15,4.397509556717046E+15
365.7682064240176,291861.08894867287,1.3520771724602766E+6,1.5708024007778595E+11,8.988463951289328E+15
248.00639371753618,9588.592836944688,239244.35006026624,1.4663909054713773E+11,6.396215658444662E+15
100.68854257672905,6.581603791116254E+8,2.3163237279406333E+8,621.9240571909028,3.243655931979053E+15
147.00696229274874,7332.115325102304,8879.670123355369,7.773119858163024E+15,4.378216518930892E+16
341.4969503417591,9339.62039809376,2491.3688145193582,8.928810273936483E+7,4.813855310266132E+16
435.8540524907243,614.8517648817591,446.7140253110985,9.089211581895778E+10,6.380071596532726E+16
1118.8345993928842,10017.226480798567,212317.67189397564,398755.0295384907,5.191998950490138E+15
463.7968547038889,408.3684880340791,2608.188563162383,1.285786292068338E+6,1.4617485730702154E+16
281.64177108539633,218.24878641265204,936.3203826929231,4.201713375528611E+14,4.123684375438269E+16
898.7385343573817,24842.06083808314,1.3394615768979285E+6,1.3696461747125576E+12,5.05029117822505E+15
120.26332978914662,42616.08200159865,1.6929927959804104E+6,2.5896359994111646E+12,3.9493491831798465E+15
810.6740266474101,1.408786625230273E+6,624760.8507611451,47173.77495152521,1.3647659240666874E+16
500.42478282340255,89330.14358047495,739589.428371183,1.3626368008920467E+6,5.309835512026397E+15
200.14243956050254,3.248398554663283E+6,2.309102069074628E+6,1.6772214728466766E+9,1.1494870984137584E+16
251.7558704877946,144722.82351268275,523174.93751733046,7.400110683334622E+13,1.3888601004978596E+16
105.11597597017675,2896.8060726736126,3111.644959659116,3.514617545801449E+7,2.304566586166338E+16
255.464588741187,549.329572538469,1417.5443345439883,3.0241573414819273E+6,2.0535773552223828E+16
241.36922665810332,2381.4004246802947,26196.328313039958,7.73998120506462E+12,1.4268878521599558E+16
195.85953787738615,707518.931554765,2.639353815361635E+6,7.623735277145289E+7,5.666737468684622E+15
161.27098773459278,315516.98069691256,399406.15738641866,1.2095179941933604E+12,1.6122158540198748E+16
101.44597818918228,2.1956979699842715E+8,1.1605095380452116E+8,2.42150584646703E+6,4.4908716558524855E+15
158.36550982802856,2.5468525864639926E+8,2.742272789335998E+8,3.758901509683306E+6,3.3672214586419125E+15
363.4060332667885,444.0876973027815,905.678115621063,7.206876947599214E+11,4.25169621873102E+16
199.64486675827519,2.207267904913768E+6,3.4613232542091603E+6,4.67324056517938E+7,7.107155451180023E+15
699.5319161201934,2.3242037495042317E+7,2.7411561829790205E+8,1.5071607622961441E+13,3.6596299925746245E+15
605.9701164727221,1568.2243740168083,848.4112987896569,9.016336081700613E+9,6.069073511087885E+16
136.92116094874433,222.77016673175518,355.038145105916,980.4996392702478,1.9586567738507024E+16
358.55710766109536,682.760512268405,989.5292521233455,2.1952895519215004E+6,2.7592123557926404E+16
200.07291842693854,2766.3309181826417,2063.0410074349807,3.0030091103142654E+10,4.110536002092223E+16
1065.4071007402151,10130.269753178214,30298.592740198703,2.797282603256383E+6,1.4840566690031356E+16
781.9056529708803,2327.991181337274,6263.737626306775,5.3551515767637664E+8,2.3635038386086276E+16
179.69944559304741,4.063488534782843E+6,2.2718675462491795E+7,3.9174581601798615E+11,4.867760983164003E+15
643.685024765235,841.271737477142,1048.2651345635752,5.679059959792259E+12,5.861899661105235E+16
145.22046141727338,3.982042329643268E+6,1.2989013300121393E+7,1.0297617795460016E+7,3.9768325874833615E+15
576.194669877952,7595.814879891511,19257.653466395892,7.823763052817577E+8,1.9303307609335136E+16
242.2395088044887,2.0020316392093678E+6,1.0701034484438285E+7,3.831799606345322E+13,7.126585079360894E+15
289.2922287352165,12624.241930933355,6596.939698217394,246.09492119472554,1.8663969479234508E+16
208.70160547937837,47595.897399245645,4.0560552627116772E+6,6.099557867967286E+14,3.6436311204102995E+15
197.11272082569272,48173.89248607749,780470.6631240154,2.284598527052844E+12,6.54510433319252E+15
397.7326120731654,16834.878220695136,76414.50333017758,14611.928825004587,7.545676963073758E+15
951.234073841918,201.49822182102906,744.6068475490645,1.5147276049532645E+11,3.9637856722521496E+16
263.0372055370495,10876.255536475117,19316.524231754654,4.1019766476041003E+11,2.4745390997711636E+16
671.7956422769032,78980.81690770258,4.727309318275667E+6,1.2807682091719114E+12,3.7552521036234555E+15
171.94990932575354,2.0542968191617485E+6,594059.7359502967,2.121534297366499E+6,1.4362769187393662E+16
786.0814443480709,2029.3150261532796,45707.624434493446,1.775300650079932E+8,7.98928383332001E+15
170.29776224274818,4976.184493913265,133325.02734010338,3.993667359279707E+14,8.992002125137258E+15
139.4163981159187,1.7178606124265403E+7,1.4752222484135756E+7,2.403367432410886E+7,6.250409849069305E+15
222.40288895996093,33616.68905258518,350842.82902600704,540891.0815871876,4.678641351029911E+15
430.8654875617733,1.020104738833702E+7,2.902703312301571E+7,2.665959888198788E+7,4.539791221541352E+15
193.73196525308705,30345.18769049495,8273.514725553658,4928.829442659335,2.3659427085751476E+16
264.58912090916584,1.3636409360250852E+8,7.387065495464896E+8,9.983767791461693E+12,3.361125537251331E+15
541.4656270622302,37247.35867574643,39915.73642493339,188703.74175028846,1.5933108811773114E+16
281.12476017445346,1928.6016182804449,27413.89987935714,1.0720208804175443E+11,1.1158141060296256E+16
415.0464837797235,2249.4487901369766,92885.1886341352,1.0891056543336782E+12,7.499533941427482E+15
355.94008630505493,1510.1820453693294,3597.4560749109523,2472.827953536909,1.4192078734022014E+16
160.63748439375198,18103.830347707055,3952.529665978424,9.971241419060435E+6,3.835568292285283E+16
866.4345864231518,6696.6905276619145,32466.357168993494,3.156857289568137E+8,1.469206969395171E+16
292.0735143108807,178379.7150411334,441611.4313032485,2.6265700208104044E+14,1.7514846560287472E+16
190.84123985173267,605.3205767599302,1522.9130648344392,385.83258297851455,1.3416040070261124E+16
635.3133012989721,8.196277079612977E+6,5.149289689234385E+6,180974.80363350833,8.68264528198085E+15
235.879563108028,413.73380388759233,313.7325287168772,87060.32711589415,3.380567069044342E+16
692.8607775492503,3.66502423348111E+6,5.926719401195511E+6,264.45837770783163,4.783499689433766E+15
120.67343438341423,1.5076191024823833E+7,9.336114055813784E+6,1.5967137954203025E+6,6.559015260918388E+15
194.18492016070616,282247.547915648,451526.3163708193,4.90141118938529E+8,1.088318273159653E+16
766.4525804310857,2.944377249064097E+6,5.9116307199027084E+7,5.79731930037104E+11,3.508441853583822E+15
119.7754973076671,445.83205915546847,4225.315530694602,7.678844520665336E+8,1.2316792225204748E+16
741.1486426946268,1438.8072848521476,13194.32973135171,1.5897587930857098E+9,1.4385832368574196E+16
266.31008093869065,886.197555108152,20499.20232998006,3.6993993093759E+13,1.2588284064018668E+16
182.02152279943078,3.5743414607122988E+6,7.368343580478187E+6,1.0210454177935696E+11,7.760073681681549E+15
372.3991491731946,52363.75186605512,454857.5175127949,9256.441594721991,4.381242358854826E+15
124.38678949960929,1.1489510910113088E+6,2.2823445798995104E+6,1.5414752555585287E+6,5.644486064267657E+15
306.9918394306244,65082.40710155552,137978.1100854986,2.485998824156697E+6,1.0455333282379904E+16
814.6832411359601,190452.07032481531,1.5999827071048073E+6,4.037628156918404E+6,5.272854006655808E+15
125.1575729897397,4.735873348986043E+6,1.0412667262457692E+6,69084.33312033488,1.1784852019113996E+16
149.20525564530635,14261.849117757449,12147.868639169705,1.0931913469053789E+14,3.9216879013836536E+16
185.58897784946393,8248.27182346371,4374.335707392308,1087.6124557213802,1.9650102433788604E+16
635.9849118955832,105661.77939236476,627412.2115631081,1052.7761438927105,4.707489840575325E+15
453.7464851922245,126449.2516767694,108669.60799557334,936916.9414107306,1.5064771898699234E+16
467.5047797170601,1.185528256657125E+6,8.827558471570373E+6,1.0526515537195999E+15,8.440431228151886E+15
320.8201794720972,2295.391655781153,2023.6136101380275,48646.63162875198,2.420921534959168E+16
110.47649507824043,1757.7947098945256,526.3346515104612,2.694572875763578E+8,5.207091743111366E+16
184.14094489476054,1.0168196828020692E+6,1.673693975400862E+6,2637.5868458292016,5.180918132315076E+15
294.08824660452854,41747.54476396107,215131.0359842835,3.343131400902243E+8,8.794265005345275E+15
398.5171573566277,1024.9771349243442,934.6717714856544,5.39337012075069E+6,3.4347774839492948E+16
242.94683973750614,969.4332393062567,137.01239210507848,11388.010224369986,6.273135647061692E+16
946.4935565825913,139076.8633730943,578350.2979652369,772.766160907224,5.668035039864876E+15
568.20670780537,3111.908641606775,12182.30256430712,483936.5514693547,1.3218522988302066E+16
733.3831942836918,77661.53877900947,1.1762203919802948E+6,6.066876332771637E+12,8.105088903430789E+15
894.0732732236577,2.5183151704237465E+7,4.354998682024856E+7,5.663308668190204E+7,5.83764332615724E+15
389.901371953419,408915.7093666417,5.591658279318752E+6,1.0159900899815077E+11,4.908798897653942E+15
432.9408052172848,13069.965274559825,377947.32523395115,5.531169441815724E+11,6.543639994932854E+15
284.7577994795364,25373.26304468149,3422.0270332200616,147833.4193194298,4.258189172633579E+16
169.71685056786825,733.0227655963723,221.34573466455018,5.3863237131895325E+11,8.844698226153238E+16
399.8695178995636,263204.00829699065,528823.9861266591,4.119953884847091E+13,1.7774753622453326E+16
126.32546148357535,369.651663800784,229.42956418546075,6.406594621055704E+12,7.298252990794008E+16
731.4143949244468,2274.8725356507284,1356.9168707954789,8705.495883880934,3.1476213316814812E+16
1053.9500876579295,666.3868515743492,656.366900032159,2.5578406133300823E+8,4.904050920973E+16
111.43027661734371,73485.93907292042,253216.12279333072,5.780482861546877E+9,9.37546628954535E+15
220.2392196405865,6.682602242630582E+7,1.0397446907023863E+8,2.6533275540826097E+6,3.6454152764309955E+15
760.163627299304,5.554804460126825E+6,5.411713359893812E+6,712419.8983671652,8.115690564501363E+15
210.66073122762668,17648.56277710991,59832.80738393453,7.094029068521667E+12,1.792968503651725E+16
116.45298362412761,2161.0803509204343,70173.84352335018,5.5589175714879756E+14,8.932173165896118E+15
117.79895450071047,919935.6069931888,2.466794699929691E+6,1.719926998992156E+8,6.080564426201277E+15
111.21121708010634,115595.36011647189,42444.50091922736,1.8888292979993676E+6,1.9055644633283624E+16
609.4928521253273,129.5377005488036,4852.092182262351,5.028331225658934E+13,1.584807077664164E+16
781.7001260440452,23828.06817788542,400073.2863802771,3.6674103172045585E+15,1.2370946884084576E+16
490.37847291881394,3.321402499321188E+7,3.279958921665944E+8,2.4724207533686962E+14,3.990828489293929E+15
338.7800972541784,1035.7781040462232,622.229821006292,2.451342916746768E+9,5.3057454917578776E+16
245.37841899337124,9337.046529148829,259732.93930962004,1.7989624304539234E+13,7.421523583696004E+15
129.3604551427238,5.537543885389821E+6,7.026006607267567E+6,76415.9462309545,4.826205428771108E+15
229.5542034007164,2239.031545055465,5973.438383612301,1.177560315635403E+15,3.5790504048311828E+16
424.70044050755416,4274.1750724156345,1953.575500172863,356.44142421745556,2.58803647447048E+16
196.81725493486005,22744.28637872261,58321.96624219358,9.781594805615169E+14,2.3992401607770676E+16
1025.5530532200894,258.92560028155503,1007.5798658064473,3.992445367649565E+13,4.73207189923166E+16
246.63403332355986,3805.452378939179,1914.6358452865131,177893.37747695178,2.975860674816136E+16
199.132979062224,7056.707492667246,40114.38428002736,7.813254412701245E+14,1.9440045118075404E+16
221.50445385412928,6975.472129497733,141224.90606036043,3.666983283829519E+12,8.402340351573176E+15
266.7137153067893,1.3313267091593485E+8,4.7688526090087146E+7,4483.792178211378,5.359638310807705E+15
127.82278690370408,3.3262096954595383E+7,2.8965304887233052E+7,112041.32816431648,4.381515930998345E+15
123.95286149629649,6866.096061146604,51736.241643656926,1.4092202548506971E+10,9.942848704852744E+15
332.8929652275805,45562.53867235199,3922.954443472952,187.91957329549865,3.757944606681694E+16
259.12649482028354,5.460345223144282E+6,1.0736210775505231E+8,3.531691859820055E+13,3.1682579813468155E+15
144.59960947328463,461.2952736613297,1495.171256393037,2.9486755721265532E+16,4.473676827683229E+16
126.7861234808834,1502.6826381382384,4677.628212598389,9.774431861956766E+6,1.4772821091207458E+16
975.3793345828459,43507.05130665308,97447.84535537343,2.3546889916220326E+9,1.7548823957492432E+16
777.479890534639,1754.2371114177272,2975.3471777503996,1.0294067739082463E+13,4.702419381089E+16
280.9720274840597,25937.428403742517,181496.4133468056,1.3718987980449805E+8,7.812595042272566E+15
152.2004157365174,3.3647213812138163E+6,7.457426816925938E+7,6.4243396638889E+13,3.0350938713342585E+15
160.61568921485645,134456.12578691178,6.447375686668428E+6,6.859942691898556E+13,3.570547556984472E+15
911.4936638546732,16506.312609909844,757319.1809659032,3.127629737478826E+12,6.080298347684565E+15
538.0849004549332,175512.50813030184,184645.5861167746,7.932466122080068E+7,1.5957755279934996E+16
332.9366851383278,2.521827656507806E+7,1.5864610467737308E+8,4.951140945052972E+14,5.051862500474744E+15
459.9530552222674,3873.2295050511343,565.3851310923624,1821.901154456121,5.049492935831864E+16
521.9509636307743,8.056575418739541E+6,3.6497687098181814E+7,7.491854985960026E+11,5.92086409671305E+15
300.93953809714924,10127.557392380002,10737.948025892541,1.1914223683428445E+8,2.3607226573651444E+16
280.7017727695788,2191.460702560043,757.6733864181753,345292.21631573996,4.134188611230182E+16
142.55278071588415,145535.35050777116,414587.03125021694,1.966987819219494E+13,1.345366963252122E+16
1167.1191372613587,3640.9088545590225,8764.697356278732,1.81553243823432E+7,2.1532804817097624E+16
1132.3653584177357,3641.856018540774,26356.836535211874,6.392606042693633E+13,2.315528107990445E+16
202.16409085741876,3149.605224541456,134.52192792824414,104.40772953572394,7.478964310039453E+16
153.2394063977192,11476.592453169787,49662.15296374127,32672.42178935234,7.266617133332497E+15
131.76536090491388,364769.86597914423,71025.32147283274,127.83373080735392,1.489812391744128E+16
1009.7181573893972,7974.305881274386,1744.771055639405,153792.48866766156,5.0150141432194824E+16
1048.8997604821045,7117.145920805712,16193.57433285292,278.78125615477205,1.2261031506405466E+16
334.7413459551811,1121.3725872407035,12769.646579167245,3.129026116852324E+14,1.9588848777681348E+16
325.3585051107325,345.768224809332,4199.930298097511,9.027479611697539E+8,1.349805050929591E+16
728.0479444928214,1.2817741281113806E+6,2.5391399173217276E+6,8.216125131250259E+8,9.678760400705042E+15
107.31164719050356,189477.20902450144,32672.397323786736,807119.519581415,2.457047076288461E+16
214.61843896253856,87937.65950909758,175017.0031713037,7.322772392553344E+7,1.1132146934689824E+16
108.6625256798799,369145.2060327179,95273.99937253942,1.1954591482434238E+6,1.8305315742871544E+16
699.3046466765528,465.17472369097135,154.47506615405578,182209.6944626365,6.192021941865199E+16
277.5901509727711,4.368727698236418E+6,1.9385525006975878E+7,1.6174927895151734E+8,4.1950461873767135E+15
340.5045382110921,856677.0778957849,1.2445124358230943E+7,1.2651457198880642E+14,5.539499579001105E+15
206.3032242226577,8.894005648552682E+7,7.980265755348668E+8,1.2146633319849285E+15,3.286360640657953E+15
988.6294082154416,2043.9313135238,1468.5612942688674,57075.16780952167,3.320129670275476E+16
433.63698909580404,1.5098747676959055E+7,1.3367526859183124E+8,7.289726963134834E+12,4.066089157463433E+15
206.53148941564874,630.6645995089999,397.82282715833253,5.974607785083538E+13,7.888964544658984E+16
634.2705364929943,1.9143349548757789E+6,4.782081786313185E+6,3082.51574296622,4.681327793672905E+15
1099.8936195857923,1.0454071420038046E+6,2.2617516437984582E+7,1.4855264835018074E+12,4.4362320878176315E+15
1141.326527350983,11069.786739587225,5952.938967126163,3.098086269006666E+6,3.5032087420175076E+16
192.2851692495786,252259.694631711,65809.55594428974,11365.222246415324,1.7573824505726414E+16
161.7857806090752,21535.393263015536,15802.246222704427,7.4459892505359795E+12,3.5749209793111784E+16
169.45868933031556,6175.92376325904,7840.909131617329,299.21120835982504,1.2439852981676612E+16
897.6565789733395,665756.638808083,3.314405014730518E+6,1.8837220133905225E+11,8.843711127938103E+15
110.98044211405494,4.721411558825695E+7,8.390250115633471E+7,532108.1394089786,3.0154282675529995E+15
281.01045691924276,2.404151998756641E+8,1.6337996353012292E+9,1.028051966064543E+14,3.039231039641716E+15
302.29509495858974,4462.053461636278,1298.8766794704452,57268.073730052405,3.759533297254814E+16
163.03968237622425,978259.0029016582,1.0710684320296241E+7,2.625313514001161E+11,4.2675525263712665E+15
912.54357667085,3.4212810897766887E+6,5.851463906221178E+7,3.0195373808699508E+13,4.5001314971926785E+15
176.27675776269135,520.7660841649581,183.60444649825772,2.6641203969737357E+11,8.468204114190144E+16
245.33314365381173,36805.89443368313,4.9741339306897735E+6,1.306384013536575E+15,3.2025614812162535E+15
572.6393233563351,4.601691818353668E+7,2.823954990333852E+7,188.38989081227808,4.864885808018811E+15
921.4047698347124,3.2582754958372293E+6,1.0701162903050704E+7,253138.51415976768,4.778044754561833E+15
186.08763541000204,2.5013578119875034E+6,767227.5251395522,237.03158408593066,9.359539096866534E+15
507.8651186293744,16682.85935390197,253884.0569210243,4.970389211031059E+13,1.0727574609523502E+16
236.9847305455004,2710.907731201807,23529.966460708783,1.258341100375234E+9,1.0895839134960332E+16
114.85053193267065,752374.9869619568,633023.1950326639,131.27708294230206,6.21540991150334E+15
457.3328753375492,108577.17129035236,843793.0384430508,4.340309564742918E+6,5.484685587882829E+15
229.4946088560199,16805.78580351062,104639.34221223959,2.2836691180732256E+8,8.792897342114315E+15
136.5819916732506,3.1569622293721E+6,1.8471407721224476E+7,8.691600833197098E+10,4.452691708579374E+15
927.8659663679472,14158.537122239286,144136.6428654861,3.728959788643729E+14,1.6209541097035504E+16
211.15865869160683,142.29062519393256,313.3474169670488,467184.15585772705,2.495345130818115E+16
290.4924326602289,313296.72298076894,3.063593721696448E+6,5.238539332823789E+11,6.186533364034257E+15
202.06120765558697,2390.5043128432453,264.2703674321518,2.1927777303692857E+6,7.367989086786266E+16
844.2019650967934,5.4056229186502546E+7,6.187725324227773E+8,4.772168158069687E+14,3.845552244899779E+15
743.449906419818,3.778473758102044E+6,7.405134586054368E+7,5.0163026864954456E+14,4.4924684000284355E+15
1053.0533507340265,3958.502268408542,18518.979396212282,1.8217687448708023E+13,2.6630878157294056E+16
406.82272863507274,36014.96126782839,2.6220749842026955E+6,3.005635652452002E+13,4.0713778589555105E+15
361.30984084078625,1.4742992977193652E+7,8.53131278598042E+7,2.312891561066138E+14,5.657116901004486E+15
1091.5449790270338,4.63433470522924E+7,3.064286302504847E+8,1.8437688208721235E+9,3.223521732785833E+15
331.67710254117287,27027.437452892413,39039.5051194377,3.509135289964307E+7,1.6587215603608216E+16
161.93934391141562,187.42328171801122,308.2040048510529,3.113063029226775E+8,3.459805602267185E+16
105.27642387129154,2.0215015358297013E+7,1.3223761801081542E+7,26760.537296487913,5.009981086636777E+15
222.80763444893924,46319.87295898431,3.884067106257782E+6,3.531419173483822E+14,3.646308584026001E+15
360.91681022178255,2031.3216840564323,5960.622576925057,4.658287756559942E+13,3.2692324626331424E+16
701.852480115947,5881.105208473336,5093.740580841181,64368.179343179734,2.406901275388564E+16
132.15673615712578,2.7323097764408268E+7,1.6268580595542163E+8,1.978845108827614E+14,4.2278732064311035E+15
240.37716383321526,29050.635199502707,110433.82042575075,3.52615675750837E+13,1.702976659860949E+16
331.78875227820123,35923.244913511364,84300.86392357062,2.1593790172418088E+8,1.3387657246512426E+16
1138.9610891908324,1.4681280362061515E+7,6.463779992470739E+7,5.342224903722447E+11,6.102475307225936E+15
163.68887667033403,5237.509582578417,87190.8481462762,9.06324516700842E+8,6.538090692648648E+15
134.5157277457412,1.5905403876886158E+6,1.319861688086016E+6,1.0847079449010735E+9,1.1013845983275096E+16
228.69101261536676,3.642968495433711E+6,2.1763850192541335E+7,5.662488938795155E+9,4.184294040665422E+15
140.48385077650127,12771.182167829853,86625.31267456002,1.2183418711233608E+7,7.19207442677553E+15
580.3447877559355,50675.07989475343,2.3925077085327078E+6,1.6376812514425568E+10,3.7051017976300295E+15
381.58758645119894,1.578324841020028E+6,1.4900093942231677E+7,1.5360198326871725E+11,4.781798808285291E+15
539.0223798929837,3389.6172451673574,186556.6540198321,7.547387685229946E+15,9.160284032419454E+15
102.07823104110471,4.262094011536462E+8,4.340355009364685E+8,1.263778559467729E+7,3.106406551160185E+15
182.29420765328112,4876.574227153736,84854.64407868717,2.327315535292581E+9,6.852825674109967E+15
435.0122357729721,5.548453305839891E+6,1.362551167550086E+7,27574.25206799011,4.06824314376193E+15
180.05767076431084,18242.003873058038,16118.21345323686,601026.0174733547,1.7264061942084232E+16
208.59357172927662,4.286852877677891E+6,7.930191725609948E+6,12242.223448971714,4.185076942226182E+15
511.92038677018644,3.691381004199663E+7,1.5945480305598938E+8,1.3007326210429967E+11,4.3597055514677255E+15
245.41522661809677,861.093466356423,2010.730743634385,1.0624970426856991E+9,2.5400473343325308E+16
180.8365252273036,6.306815309706521E+6,7.301395874820742E+7,8.380040860091434E+13,3.935544273185618E+15
125.95952550971201,998.1275487853559,479.6140992689801,2.2092747522003636E+7,4.1599334496512744E+16
105.21221407145602,270718.8684441659,1.0195485631933192E+6,807256.1243019939,4.937724041634115E+15
1102.8822189450245,3.5598858156540017E+6,1.1685145182258964E+7,11356.67553882961,4.2638971558148055E+15
488.02565677534255,237.5147811166566,2477.4127648796034,1.4053381568041958E+15,3.005271900234969E+16
931.4376076533136,8.670300459712774E+7,7.350424803777923E+7,4099.779168987481,4.591986212030498E+15
388.4453941583544,511.0950445884226,3035.254930611906,6.346594561251354E+8,1.8357713837985844E+16
167.04239423592583,6.631874731267341E+6,2.7934368088988066E+7,2.8166797469219917E+12,5.543375390202381E+15
303.308785601023,3.4201154849859774E+7,1.3499530208683577E+8,1.8174650356939453E+10,3.900026984505045E+15
940.6535207870962,120.53702448907553,167.06319565309704,7.631501040107501E+11,7.528380438793616E+16
926.7976143241816,913.9416926232032,15700.625364592646,2.1745655481690584E+16,2.3334067939724452E+16
195.95513292532374,129520.50188374688,6.120261702770166E+6,7.440063814825502E+11,3.0985445357262965E+15
919.8984754605898,62655.81767933709,125052.08212729369,5.472247963548805E+6,1.3455814522228834E+16
1181.6492158118094,3638.4513784710502,4339.260242102735,6881.006033063771,2.208018463797547E+16
195.35722055160898,2926.907052640652,3037.2443186288365,2.255346133705984E+9,3.086787070170533E+16
128.60460077842797,22213.031775347576,618461.8558274868,3.826665808896797E+11,4.910524222838783E+15
822.2915293568753,1.334773368166497E+6,4.556508709397237E+6,366585.8390049649,5.419003892758621E+15
149.23231487050003,2.1843342737004843E+7,6.449705801830872E+7,3.367157557007674E+10,4.4296658660619495E+15
354.47203779938525,596600.4100100441,1.188149714386498E+6,101793.92159956216,6.685477587630472E+15
862.6608128074515,37447.26669699171,347946.49063145183,4.761357703851019E+8,8.097495298389791E+15
170.68831449838754,23037.956716181227,136171.9358421643,3.3885970762024745E+6,6.838755449222088E+15
803.7930185993315,1.0311937847807425E+6,3.293851252997017E+7,6.991450324323138E+11,3.365610679135481E+15
357.6654454688652,4.542809694787964E+6,4.533639673481646E+6,294.4532469828037,5.285604026020464E+15
160.77823093323477,87545.06433492617,522189.9477808024,4.443063956206702E+12,9.703812156854572E+15
686.5629733290858,1.4792141679911245E+7,7.726432518055247E+7,4.1400826685482085E+12,5.600984636029428E+15
334.9987862001772,167.35525686747894,3196.61520184986,6.889748913504288E+14,2.146454653155277E+16
117.7094371606933,857.4391192698406,637.7622650905101,2169.1001734081296,2.3083765323136844E+16
365.8013157907169,3.4463770760868667E+6,2.535777101240059E+6,848124.2870665248,9.016683958632766E+15
153.57070501550766,227.94515108965325,120.48590358532519,3.1854462612208E+14,1.0421100626728773E+17
984.1705806761589,8651.486075631568,4660.382097575989,2.27315792108348E+8,4.2554504367796344E+16
160.5490616495265,102.30104644139267,725.458337736933,1.0265219719144167E+11,2.3432404603046644E+16
